case_id,variant_id,stl,stl_bytes,slice_seconds,return_code,toolpath_success,gcode_generated,warning_count,warnings,stderr_tail,gcode_bytes,layer_count,empty_layer_count,estimated_print_time_text,estimated_print_time_min,filament_used_g,filament_used_mm,profile_name
876,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/876__s1_absolute_volume__mm3_5/segmentation_repaired.stl,2709784,9.34,0,True,True,0,,,8508822,516,0,5h 6m 8s,306.1333333333333,52.44,17581.71,P2_supports_brim
877,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/877__s1_absolute_volume__mm3_5/segmentation_repaired.stl,3148184,11.2,0,True,True,0,,,10623217,527,0,6h 4m 40s,364.6666666666667,57.42,19251.04,P2_supports_brim
878,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/878__s1_absolute_volume__mm3_5/segmentation_repaired.stl,2864684,9.15,0,True,True,0,,,8427969,507,0,4h 30m 38s,270.6333333333333,44.07,14775.73,P2_supports_brim
879,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/879__s1_absolute_volume__mm3_5/segmentation_repaired.stl,3219884,10.95,0,True,True,0,,,10643960,629,0,6h 6m 41s,366.68333333333334,66.79,22392.89,P2_supports_brim
880,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/880__s1_absolute_volume__mm3_5/segmentation_repaired.stl,2264084,7.84,0,True,True,0,,,7051678,505,0,4h 2m 33s,242.55,43.78,14678.57,P2_supports_brim
881,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/881__s1_absolute_volume__mm3_5/segmentation_repaired.stl,3030984,10.51,0,True,True,0,,,10061500,491,0,6h 0m 8s,360.1333333333333,59.55,19964.95,P2_supports_brim
882,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/882__s1_absolute_volume__mm3_5/segmentation_repaired.stl,3960284,13.5,0,True,True,0,,,11708578,475,0,6h 41m 33s,401.55,63.67,21348.57,P2_supports_brim
883,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/883__s1_absolute_volume__mm3_5/segmentation_repaired.stl,3019884,9.91,0,True,True,0,,,9492949,510,0,5h 34m 52s,334.8666666666667,54.22,18179.3,P2_supports_brim
884,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/884__s1_absolute_volume__mm3_5/segmentation_repaired.stl,1881684,6.39,0,True,True,0,,,6106258,482,0,3h 27m 42s,207.7,36.3,12170.02,P2_supports_brim
885,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/885__s1_absolute_volume__mm3_5/segmentation_repaired.stl,2722384,9.33,0,True,True,0,,,9253361,485,0,5h 27m 17s,327.28333333333336,54.74,18352.27,P2_supports_brim
886,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/886__s1_absolute_volume__mm3_5/segmentation_repaired.stl,4382284,15.2,0,True,True,0,,,13437177,439,0,7h 0m 10s,420.1666666666667,67.72,22707.01,P2_supports_brim
887,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/887__s1_absolute_volume__mm3_5/segmentation_repaired.stl,3432484,11.59,0,True,True,0,,,10585247,679,0,6h 13m 31s,373.51666666666665,57.97,19436.89,P2_supports_brim
888,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/888__s1_absolute_volume__mm3_5/segmentation_repaired.stl,2121684,6.91,0,True,True,0,,,6366902,532,0,3h 38m 23s,218.38333333333333,37.59,12604.7,P2_supports_brim
889,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/889__s1_absolute_volume__mm3_5/segmentation_repaired.stl,2308184,8.07,0,True,True,0,,,7427980,601,0,4h 17m 5s,257.0833333333333,42.77,14338.82,P2_supports_brim
890,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/890__s1_absolute_volume__mm3_5/segmentation_repaired.stl,2288284,7.66,0,True,True,0,,,6975056,495,0,3h 46m 15s,226.25,37.49,12571.23,P2_supports_brim
891,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/891__s1_absolute_volume__mm3_5/segmentation_repaired.stl,2417884,8.09,0,True,True,0,,,7662825,555,0,4h 23m 47s,263.78333333333336,42.55,14267.38,P2_supports_brim
892,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/892__s1_absolute_volume__mm3_5/segmentation_repaired.stl,3839184,13.69,0,True,True,0,,,12505512,468,0,7h 26m 37s,446.6166666666667,72.79,24405.15,P2_supports_brim
893,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/893__s1_absolute_volume__mm3_5/segmentation_repaired.stl,3066384,10.27,0,True,True,0,,,9797070,609,0,5h 41m 23s,341.3833333333333,59.19,19846.3,P2_supports_brim
894,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/894__s1_absolute_volume__mm3_5/segmentation_repaired.stl,3485284,11.61,0,True,True,0,,,11060523,487,0,6h 23m 59s,383.98333333333335,63.51,21295.52,P2_supports_brim
895,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/895__s1_absolute_volume__mm3_5/segmentation_repaired.stl,3654984,12.71,0,True,True,0,,,11526923,376,0,6h 8m 43s,368.71666666666664,60.06,20137.84,P2_supports_brim
896,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/896__s1_absolute_volume__mm3_5/segmentation_repaired.stl,1958084,7.09,0,True,True,0,,,6993104,530,0,4h 8m 17s,248.28333333333333,42.5,14248.71,P2_supports_brim
897,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/897__s1_absolute_volume__mm3_5/segmentation_repaired.stl,3363384,12.05,0,True,True,0,,,10566739,453,0,5h 50m 23s,350.3833333333333,56.46,18930.45,P2_supports_brim
898,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/898__s1_absolute_volume__mm3_5/segmentation_repaired.stl,3777784,13.07,0,True,True,0,,,11611991,405,0,6h 15m 34s,375.56666666666666,59.13,19826.33,P2_supports_brim
899,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/899__s1_absolute_volume__mm3_5/segmentation_repaired.stl,2692884,9.0,0,True,True,0,,,8653324,575,0,4h 59m 23s,299.3833333333333,52.72,17676.99,P2_supports_brim
900,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/900__s1_absolute_volume__mm3_5/segmentation_repaired.stl,2711584,9.51,0,True,True,0,,,8119315,425,0,4h 29m 52s,269.8666666666667,41.9,14048.97,P2_supports_brim
901,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/901__s1_absolute_volume__mm3_5/segmentation_repaired.stl,3153184,10.87,0,True,True,0,,,10501246,602,0,6h 36m 21s,396.35,71.91,24111.92,P2_supports_brim
902,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/902__s1_absolute_volume__mm3_5/segmentation_repaired.stl,3935284,14.71,0,True,True,0,,,12566046,498,0,6h 39m 33s,399.55,62.26,20875.14,P2_supports_brim
903,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/903__s1_absolute_volume__mm3_5/segmentation_repaired.stl,2911084,9.34,0,True,True,0,,,8715143,481,0,4h 55m 3s,295.05,48.7,16327.35,P2_supports_brim
904,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/904__s1_absolute_volume__mm3_5/segmentation_repaired.stl,3374984,11.17,0,True,True,0,,,10776737,381,0,5h 56m 8s,356.1333333333333,56.86,19063.73,P2_supports_brim
905,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/905__s1_absolute_volume__mm3_5/segmentation_repaired.stl,3130884,11.25,0,True,True,0,,,9777595,472,0,5h 33m 52s,333.8666666666667,53.76,18023.46,P2_supports_brim
906,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/906__s1_absolute_volume__mm3_5/segmentation_repaired.stl,2526584,8.06,0,True,True,0,,,7673737,473,0,4h 12m 58s,252.96666666666667,40.84,13692.71,P2_supports_brim
907,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/907__s1_absolute_volume__mm3_5/segmentation_repaired.stl,2691984,9.23,0,True,True,0,,,8919283,411,0,5h 0m 16s,300.26666666666665,48.54,16275.78,P2_supports_brim
908,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/908__s1_absolute_volume__mm3_5/segmentation_repaired.stl,3161784,10.8,0,True,True,0,,,10138859,496,0,5h 49m 59s,349.98333333333335,56.5,18942.64,P2_supports_brim
909,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/909__s1_absolute_volume__mm3_5/segmentation_repaired.stl,2583384,9.18,0,True,True,0,,,8856698,529,0,5h 14m 3s,314.05,54.71,18342.82,P2_supports_brim
910,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/910__s1_absolute_volume__mm3_5/segmentation_repaired.stl,3883584,13.36,0,True,True,0,,,12431040,488,0,6h 48m 7s,408.1166666666667,66.26,22214.9,P2_supports_brim
911,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/911__s1_absolute_volume__mm3_5/segmentation_repaired.stl,2795584,9.61,0,True,True,0,,,8512376,507,0,4h 44m 34s,284.56666666666666,47.53,15934.39,P2_supports_brim
912,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/912__s1_absolute_volume__mm3_5/segmentation_repaired.stl,3150784,10.89,0,True,True,0,,,10512067,554,0,6h 29m 19s,389.31666666666666,65.13,21836.31,P2_supports_brim
913,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/913__s1_absolute_volume__mm3_5/segmentation_repaired.stl,3492684,12.77,0,True,True,0,,,11389230,451,0,6h 24m 7s,384.1166666666667,61.84,20733.43,P2_supports_brim
914,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/914__s1_absolute_volume__mm3_5/segmentation_repaired.stl,2216884,8.27,0,True,True,0,,,7220793,566,0,4h 9m 5s,249.08333333333334,41.28,13841.49,P2_supports_brim
915,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/915__s1_absolute_volume__mm3_5/segmentation_repaired.stl,4110084,15.37,0,True,True,0,,,12860389,531,0,7h 10m 6s,430.1,70.51,23642.25,P2_supports_brim
916,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/916__s1_absolute_volume__mm3_5/segmentation_repaired.stl,3143984,11.09,0,True,True,0,,,10193986,572,0,5h 50m 50s,350.8333333333333,57.59,19307.82,P2_supports_brim
917,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/917__s1_absolute_volume__mm3_5/segmentation_repaired.stl,3783384,12.84,0,True,True,0,,,11893648,446,0,6h 53m 20s,413.3333333333333,68.67,23023.32,P2_supports_brim
918,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/918__s1_absolute_volume__mm3_5/segmentation_repaired.stl,2597484,9.78,0,True,True,0,,,8033715,472,0,4h 19m 19s,259.31666666666666,40.82,13687.43,P2_supports_brim
919,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/919__s1_absolute_volume__mm3_5/segmentation_repaired.stl,2996684,9.88,0,True,True,0,,,9532788,517,0,5h 38m 42s,338.7,60.28,20212.34,P2_supports_brim
920,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/920__s1_absolute_volume__mm3_5/segmentation_repaired.stl,3186484,11.47,0,True,True,0,,,10056483,511,0,5h 46m 39s,346.65,60.11,20154.66,P2_supports_brim
921,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/921__s1_absolute_volume__mm3_5/segmentation_repaired.stl,3198684,11.27,0,True,True,0,,,10355702,470,0,6h 8m 0s,368.0,60.13,20160.7,P2_supports_brim
922,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/922__s1_absolute_volume__mm3_5/segmentation_repaired.stl,1638884,6.47,0,True,True,0,,,5257096,359,0,2h 55m 58s,175.96666666666667,28.05,9405.15,P2_supports_brim
923,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/923__s1_absolute_volume__mm3_5/segmentation_repaired.stl,3619284,12.29,0,True,True,0,,,11488779,623,0,6h 44m 33s,404.55,71.49,23969.58,P2_supports_brim
924,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/924__s1_absolute_volume__mm3_5/segmentation_repaired.stl,3751484,13.26,0,True,True,0,,,10758143,751,0,5h 51m 47s,351.78333333333336,55.36,18561.86,P2_supports_brim
925,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/925__s1_absolute_volume__mm3_5/segmentation_repaired.stl,3247684,11.67,0,True,True,0,,,12131991,599,0,7h 31m 11s,451.18333333333334,85.81,28770.75,P2_supports_brim
926,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/926__s1_absolute_volume__mm3_5/segmentation_repaired.stl,2309084,8.81,0,True,True,0,,,7978721,623,0,4h 43m 20s,283.3333333333333,47.11,15795.15,P2_supports_brim
927,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/927__s1_absolute_volume__mm3_5/segmentation_repaired.stl,2997984,9.83,0,True,True,0,,,9949578,485,0,5h 41m 5s,341.0833333333333,54.65,18322.41,P2_supports_brim
928,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/928__s1_absolute_volume__mm3_5/segmentation_repaired.stl,2914284,10.35,0,True,True,0,,,8984330,533,0,5h 9m 44s,309.73333333333335,54.73,18350.63,P2_supports_brim
929,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/929__s1_absolute_volume__mm3_5/segmentation_repaired.stl,2673284,9.24,0,True,True,0,,,8362545,512,0,4h 32m 20s,272.3333333333333,45.79,15353.17,P2_supports_brim
930,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/930__s1_absolute_volume__mm3_5/segmentation_repaired.stl,3070484,9.96,0,True,True,0,,,9192094,419,0,5h 6m 23s,306.3833333333333,49.38,16555.55,P2_supports_brim
931,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/931__s1_absolute_volume__mm3_5/segmentation_repaired.stl,1887484,7.84,0,True,True,0,,,6380944,523,0,3h 55m 48s,235.8,39.45,13226.52,P2_supports_brim
932,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/932__s1_absolute_volume__mm3_5/segmentation_repaired.stl,2844284,9.72,0,True,True,0,,,8505605,476,0,4h 38m 47s,278.78333333333336,44.29,14850.49,P2_supports_brim
933,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/933__s1_absolute_volume__mm3_5/segmentation_repaired.stl,3208784,10.19,0,True,True,0,,,10332593,604,0,5h 42m 1s,342.01666666666665,56.65,18995.3,P2_supports_brim
934,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/934__s1_absolute_volume__mm3_5/segmentation_repaired.stl,3187384,10.95,0,True,True,0,,,9708125,592,0,5h 38m 34s,338.56666666666666,53.39,17899.19,P2_supports_brim
935,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/935__s1_absolute_volume__mm3_5/segmentation_repaired.stl,3186684,10.41,0,True,True,0,,,9381232,568,0,5h 26m 42s,326.7,56.94,19091.41,P2_supports_brim
936,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/936__s1_absolute_volume__mm3_5/segmentation_repaired.stl,2572184,8.03,0,True,True,0,,,7517477,441,0,4h 14m 51s,254.85,42.64,14296.05,P2_supports_brim
937,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/937__s1_absolute_volume__mm3_5/segmentation_repaired.stl,2741884,9.9,0,True,True,0,,,8577168,458,0,4h 48m 26s,288.43333333333334,45.77,15347.57,P2_supports_brim
938,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/938__s1_absolute_volume__mm3_5/segmentation_repaired.stl,3710284,12.37,0,True,True,0,,,11136623,517,0,6h 20m 23s,380.3833333333333,60.7,20352.52,P2_supports_brim
939,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/939__s1_absolute_volume__mm3_5/segmentation_repaired.stl,3346684,11.11,0,True,True,0,,,10350900,532,0,5h 49m 12s,349.2,58.91,19751.96,P2_supports_brim
940,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/940__s1_absolute_volume__mm3_5/segmentation_repaired.stl,2645084,9.52,0,True,True,0,,,8261519,495,0,4h 32m 44s,272.73333333333335,43.29,14515.01,P2_supports_brim
941,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/941__s1_absolute_volume__mm3_5/segmentation_repaired.stl,2212884,7.7,0,True,True,0,,,6936368,547,0,3h 47m 13s,227.21666666666667,36.1,12104.97,P2_supports_brim
942,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/942__s1_absolute_volume__mm3_5/segmentation_repaired.stl,2337284,8.64,0,True,True,0,,,7443891,454,0,4h 2m 36s,242.6,40.47,13567.31,P2_supports_brim
943,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/943__s1_absolute_volume__mm3_5/segmentation_repaired.stl,2726084,9.26,0,True,True,0,,,8955239,578,0,5h 6m 0s,306.0,48.43,16239.44,P2_supports_brim
944,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/944__s1_absolute_volume__mm3_5/segmentation_repaired.stl,4099084,15.7,0,True,True,0,,,14752096,524,0,9h 2m 53s,542.8833333333333,94.9,31818.66,P2_supports_brim
945,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/945__s1_absolute_volume__mm3_5/segmentation_repaired.stl,3279384,11.48,0,True,True,0,,,10406388,468,0,5h 50m 3s,350.05,58.25,19529.81,P2_supports_brim
946,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/946__s1_absolute_volume__mm3_5/segmentation_repaired.stl,2244284,7.98,0,True,True,0,,,6895420,582,0,3h 52m 9s,232.15,39.95,13395.83,P2_supports_brim
947,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/947__s1_absolute_volume__mm3_5/segmentation_repaired.stl,4214884,14.69,0,True,True,0,,,13268840,503,0,7h 29m 31s,449.51666666666665,71.63,24015.14,P2_supports_brim
948,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/948__s1_absolute_volume__mm3_5/segmentation_repaired.stl,4081284,13.25,0,True,True,0,,,12247007,464,0,6h 51m 10s,411.1666666666667,67.11,22499.64,P2_supports_brim
949,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/949__s1_absolute_volume__mm3_5/segmentation_repaired.stl,2654684,8.8,0,True,True,0,,,8133937,549,0,4h 42m 15s,282.25,48.21,16162.83,P2_supports_brim
950,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/950__s1_absolute_volume__mm3_5/segmentation_repaired.stl,2624684,9.05,0,True,True,0,,,8877074,483,0,5h 5m 46s,305.76666666666665,50.9,17065.58,P2_supports_brim
951,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/951__s1_absolute_volume__mm3_5/segmentation_repaired.stl,3863984,13.27,0,True,True,0,,,12153811,417,0,6h 53m 45s,413.75,66.71,22368.26,P2_supports_brim
952,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/952__s1_absolute_volume__mm3_5/segmentation_repaired.stl,2852884,9.43,0,True,True,0,,,8614670,520,0,4h 42m 42s,282.7,48.99,16424.25,P2_supports_brim
953,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/953__s1_absolute_volume__mm3_5/segmentation_repaired.stl,4573284,15.88,0,True,True,0,,,14372697,496,0,7h 48m 58s,468.96666666666664,73.9,24778.09,P2_supports_brim
954,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/954__s1_absolute_volume__mm3_5/segmentation_repaired.stl,2822884,9.55,0,True,True,0,,,8796563,542,0,4h 46m 58s,286.96666666666664,47.52,15933.18,P2_supports_brim
955,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/955__s1_absolute_volume__mm3_5/segmentation_repaired.stl,3109884,10.76,0,True,True,0,,,9707527,635,0,5h 21m 4s,321.06666666666666,50.38,16892.37,P2_supports_brim
956,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/956__s1_absolute_volume__mm3_5/segmentation_repaired.stl,2446884,7.94,0,True,True,0,,,7293458,488,0,4h 12m 1s,252.01666666666668,44.07,14777.48,P2_supports_brim
957,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/957__s1_absolute_volume__mm3_5/segmentation_repaired.stl,3942084,13.78,0,True,True,0,,,13227792,451,0,7h 19m 28s,439.46666666666664,69.68,23363.64,P2_supports_brim
958,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/958__s1_absolute_volume__mm3_5/segmentation_repaired.stl,3652684,13.51,0,True,True,0,,,11488345,485,0,6h 20m 0s,380.0,56.14,18821.23,P2_supports_brim
959,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/959__s1_absolute_volume__mm3_5/segmentation_repaired.stl,2945484,11.38,0,True,True,0,,,11575244,652,0,7h 26m 56s,446.93333333333334,87.12,29209.34,P2_supports_brim
960,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/960__s1_absolute_volume__mm3_5/segmentation_repaired.stl,3838484,12.79,0,True,True,0,,,11986887,505,0,6h 44m 15s,404.25,66.82,22404.41,P2_supports_brim
961,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/961__s1_absolute_volume__mm3_5/segmentation_repaired.stl,2761884,10.31,0,True,True,0,,,8931084,437,0,5h 5m 33s,305.55,47.85,16044.27,P2_supports_brim
962,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/962__s1_absolute_volume__mm3_5/segmentation_repaired.stl,4047484,14.64,0,True,True,0,,,14097743,581,0,8h 47m 2s,527.0333333333333,92.8,31115.44,P2_supports_brim
963,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/963__s1_absolute_volume__mm3_5/segmentation_repaired.stl,5137084,17.06,0,True,True,0,,,16379745,488,0,9h 5m 21s,545.35,87.77,29428.08,P2_supports_brim
964,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/964__s1_absolute_volume__mm3_5/segmentation_repaired.stl,3694284,12.71,0,True,True,0,,,11894888,544,0,6h 52m 4s,412.06666666666666,68.43,22942.4,P2_supports_brim
965,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/965__s1_absolute_volume__mm3_5/segmentation_repaired.stl,3510084,11.12,0,True,True,0,,,10070186,495,0,5h 17m 43s,317.71666666666664,52.33,17546.98,P2_supports_brim
966,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/966__s1_absolute_volume__mm3_5/segmentation_repaired.stl,4087684,14.28,0,True,True,0,,,12825313,452,0,7h 4m 25s,424.4166666666667,67.92,22771.49,P2_supports_brim
967,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/967__s1_absolute_volume__mm3_5/segmentation_repaired.stl,3445184,11.32,0,True,True,0,,,10836943,626,0,6h 3m 46s,363.76666666666665,64.04,21471.44,P2_supports_brim
968,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/968__s1_absolute_volume__mm3_5/segmentation_repaired.stl,2266284,7.13,0,True,True,0,,,6474262,516,0,3h 29m 6s,209.1,35.86,12021.96,P2_supports_brim
969,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/969__s1_absolute_volume__mm3_5/segmentation_repaired.stl,3666784,12.41,0,True,True,0,,,11966444,551,0,6h 39m 4s,399.06666666666666,61.77,20711.24,P2_supports_brim
970,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/970__s1_absolute_volume__mm3_5/segmentation_repaired.stl,2103684,7.92,0,True,True,0,,,7085485,512,0,4h 7m 48s,247.8,42.88,14376.05,P2_supports_brim
971,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/971__s1_absolute_volume__mm3_5/segmentation_repaired.stl,2692484,8.8,0,True,True,0,,,7970674,694,0,4h 34m 40s,274.6666666666667,45.11,15124.76,P2_supports_brim
972,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/972__s1_absolute_volume__mm3_5/segmentation_repaired.stl,2706484,9.52,0,True,True,0,,,8144776,394,0,4h 18m 34s,258.56666666666666,40.22,13483.47,P2_supports_brim
973,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/973__s1_absolute_volume__mm3_5/segmentation_repaired.stl,3463584,12.2,0,True,True,0,,,10941621,527,0,6h 10m 19s,370.31666666666666,63.99,21453.27,P2_supports_brim
974,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/974__s1_absolute_volume__mm3_5/segmentation_repaired.stl,5113284,17.28,0,True,True,0,,,15607322,469,0,8h 21m 51s,501.85,78.01,26154.52,P2_supports_brim
975,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/975__s1_absolute_volume__mm3_5/segmentation_repaired.stl,4193084,14.51,0,True,True,0,,,13382206,481,0,7h 43m 45s,463.75,76.09,25512.67,P2_supports_brim
976,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/976__s1_absolute_volume__mm3_5/segmentation_repaired.stl,2671984,8.91,0,True,True,0,,,7825997,564,0,4h 5m 40s,245.66666666666666,38.7,12974.99,P2_supports_brim
977,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/977__s1_absolute_volume__mm3_5/segmentation_repaired.stl,2827684,9.62,0,True,True,0,,,8809936,501,0,4h 58m 19s,298.31666666666666,49.44,16576.14,P2_supports_brim
978,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/978__s1_absolute_volume__mm3_5/segmentation_repaired.stl,3477384,12.3,0,True,True,0,,,10647783,399,0,5h 58m 55s,358.9166666666667,57.89,19410.05,P2_supports_brim
