case_id,variant_id,stl,stl_bytes,slice_seconds,return_code,toolpath_success,gcode_generated,warning_count,warnings,stderr_tail,gcode_bytes,layer_count,empty_layer_count,estimated_print_time_text,estimated_print_time_min,filament_used_g,filament_used_mm,profile_name
880,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/880__s1_absolute_volume__mm3_5/segmentation_repaired.stl,2264084,5.84,0,True,True,8,Consider enabling brim; Consider enabling supports; Detected print stability issues; Floating object part; Loose extrusions; Low bed adhesion; Repaired; WARNING,,3686340.0,405.0,0.0,1h 15m 33s,75.55,6.05,2029.43,P1_no_supports
881,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/881__s1_absolute_volume__mm3_5/segmentation_repaired.stl,3030984,7.45,0,True,True,8,Consider enabling brim; Consider enabling supports; Detected print stability issues; Floating object part; Loose extrusions; Low bed adhesion; Repaired; WARNING,,5060355.0,468.0,0.0,1h 45m 51s,105.85,8.52,2856.49,P1_no_supports
882,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/882__s1_absolute_volume__mm3_5/segmentation_repaired.stl,3960284,9.82,0,True,True,8,Consider enabling brim; Consider enabling supports; Detected print stability issues; Floating object part; Loose extrusions; Low bed adhesion; Repaired; WARNING,,6656279.0,447.0,0.0,2h 21m 43s,141.71666666666667,12.19,4087.19,P1_no_supports
883,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/883__s1_absolute_volume__mm3_5/segmentation_repaired.stl,3019884,7.13,0,True,True,8,Consider enabling brim; Consider enabling supports; Detected print stability issues; Floating object part; Loose extrusions; Low bed adhesion; Repaired; WARNING,,4907782.0,459.0,0.0,1h 43m 31s,103.51666666666668,7.61,2551.26,P1_no_supports
884,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/884__s1_absolute_volume__mm3_5/segmentation_repaired.stl,1881684,4.9,0,True,True,8,Consider enabling brim; Consider enabling supports; Detected print stability issues; Floating object part; Loose extrusions; Low bed adhesion; Repaired; WARNING,,3111900.0,405.0,0.0,1h 4m 53s,64.88333333333334,5.31,1780.9,P1_no_supports
885,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/885__s1_absolute_volume__mm3_5/segmentation_repaired.stl,2722384,6.67,0,True,True,8,Consider enabling brim; Consider enabling supports; Detected print stability issues; Floating object part; Loose extrusions; Low bed adhesion; Repaired; WARNING,,4400037.0,426.0,0.0,1h 33m 40s,93.66666666666669,7.49,2511.63,P1_no_supports
886,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/886__s1_absolute_volume__mm3_5/segmentation_repaired.stl,4382284,10.36,0,True,True,8,Consider enabling brim; Consider enabling supports; Detected print stability issues; Floating object part; Loose extrusions; Low bed adhesion; Repaired; WARNING,,7283563.0,429.0,0.0,2h 18m 6s,138.1,11.75,3938.69,P1_no_supports
887,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/887__s1_absolute_volume__mm3_5/segmentation_repaired.stl,3432484,8.07,0,True,True,8,Consider enabling brim; Consider enabling supports; Detected print stability issues; Floating object part; Loose extrusions; Low bed adhesion; Repaired; WARNING,,5668473.0,545.0,0.0,2h 10m 26s,130.43333333333334,10.77,3610.88,P1_no_supports
888,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/888__s1_absolute_volume__mm3_5/segmentation_repaired.stl,2121684,5.12,0,True,True,8,Consider enabling brim; Consider enabling supports; Detected print stability issues; Floating object part; Loose extrusions; Low bed adhesion; Repaired; WARNING,,3460486.0,438.0,0.0,1h 15m 21s,75.35,5.99,2008.45,P1_no_supports
889,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/889__s1_absolute_volume__mm3_5/segmentation_repaired.stl,2308184,5.78,0,True,True,8,Consider enabling brim; Consider enabling supports; Detected print stability issues; Floating object part; Loose extrusions; Low bed adhesion; Repaired; WARNING,,3914109.0,480.0,0.0,1h 23m 20s,83.33333333333333,6.45,2161.29,P1_no_supports
890,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/890__s1_absolute_volume__mm3_5/segmentation_repaired.stl,2288284,5.76,0,True,True,8,Consider enabling brim; Consider enabling supports; Detected print stability issues; Floating object part; Loose extrusions; Low bed adhesion; Repaired; WARNING,,3808632.0,426.0,0.0,1h 20m 0s,80.0,6.47,2168.94,P1_no_supports
891,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/891__s1_absolute_volume__mm3_5/segmentation_repaired.stl,2417884,5.76,0,True,True,8,Consider enabling brim; Consider enabling supports; Detected print stability issues; Floating object part; Loose extrusions; Low bed adhesion; Repaired; WARNING,,3847869.0,471.0,0.0,1h 25m 16s,85.26666666666667,6.37,2134.22,P1_no_supports
892,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/892__s1_absolute_volume__mm3_5/segmentation_repaired.stl,3839184,9.45,0,True,True,8,Consider enabling brim; Consider enabling supports; Detected print stability issues; Floating object part; Loose extrusions; Low bed adhesion; Repaired; WARNING,,5973790.0,450.0,0.0,2h 6m 10s,126.16666666666669,10.43,3496.23,P1_no_supports
893,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/893__s1_absolute_volume__mm3_5/segmentation_repaired.stl,3066384,7.0,0,True,True,8,Consider enabling brim; Consider enabling supports; Detected print stability issues; Floating object part; Loose extrusions; Low bed adhesion; Repaired; WARNING,,5215415.0,507.0,0.0,1h 53m 8s,113.13333333333334,9.71,3254.4,P1_no_supports
894,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/894__s1_absolute_volume__mm3_5/segmentation_repaired.stl,3485284,8.48,0,True,True,8,Consider enabling brim; Consider enabling supports; Detected print stability issues; Floating object part; Loose extrusions; Low bed adhesion; Repaired; WARNING,,5703828.0,456.0,0.0,1h 58m 59s,118.98333333333332,10.32,3460.2,P1_no_supports
895,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/895__s1_absolute_volume__mm3_5/segmentation_repaired.stl,3654984,8.67,0,True,True,8,Consider enabling brim; Consider enabling supports; Detected print stability issues; Floating object part; Loose extrusions; Low bed adhesion; Repaired; WARNING,,5922454.0,366.0,0.0,1h 54m 11s,114.18333333333334,9.72,3260.16,P1_no_supports
896,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/896__s1_absolute_volume__mm3_5/segmentation_repaired.stl,1958084,4.63,0,True,True,8,Consider enabling brim; Consider enabling supports; Detected print stability issues; Floating object part; Loose extrusions; Low bed adhesion; Repaired; WARNING,,3167921.0,447.0,0.0,1h 4m 13s,64.21666666666667,4.97,1664.93,P1_no_supports
897,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/897__s1_absolute_volume__mm3_5/segmentation_repaired.stl,3363384,8.82,0,True,True,8,Consider enabling brim; Consider enabling supports; Detected print stability issues; Floating object part; Loose extrusions; Low bed adhesion; Repaired; WARNING,,5631527.0,429.0,0.0,1h 56m 23s,116.38333333333334,9.45,3168.93,P1_no_supports
898,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/898__s1_absolute_volume__mm3_5/segmentation_repaired.stl,3777784,9.09,0,True,True,8,Consider enabling brim; Consider enabling supports; Detected print stability issues; Floating object part; Loose extrusions; Low bed adhesion; Repaired; WARNING,,6261193.0,396.0,0.0,2h 9m 50s,129.83333333333334,11.12,3727.71,P1_no_supports
899,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/899__s1_absolute_volume__mm3_5/segmentation_repaired.stl,2692884,7.56,0,True,True,8,Consider enabling brim; Consider enabling supports; Detected print stability issues; Floating object part; Loose extrusions; Low bed adhesion; Repaired; WARNING,,4464126.0,477.0,0.0,1h 35m 38s,95.63333333333334,8.14,2728.2,P1_no_supports
900,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/900__s1_absolute_volume__mm3_5/segmentation_repaired.stl,2711584,7.07,0,True,True,8,Consider enabling brim; Consider enabling supports; Detected print stability issues; Floating object part; Loose extrusions; Low bed adhesion; Repaired; WARNING,,4591699.0,393.0,0.0,1h 39m 39s,99.65,7.75,2599.96,P1_no_supports
901,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/901__s1_absolute_volume__mm3_5/segmentation_repaired.stl,3153184,8.16,0,True,True,8,Consider enabling brim; Consider enabling supports; Detected print stability issues; Floating object part; Loose extrusions; Low bed adhesion; Repaired; WARNING,,5039389.0,518.0,0.0,1h 40m 27s,100.45,8.74,2930.91,P1_no_supports
902,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/902__s1_absolute_volume__mm3_5/segmentation_repaired.stl,3935284,10.06,0,True,True,8,Consider enabling brim; Consider enabling supports; Detected print stability issues; Floating object part; Loose extrusions; Low bed adhesion; Repaired; WARNING,,6778257.0,486.0,0.0,2h 15m 30s,135.5,10.73,3596.65,P1_no_supports
903,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/903__s1_absolute_volume__mm3_5/segmentation_repaired.stl,2911084,7.37,0,True,True,8,Consider enabling brim; Consider enabling supports; Detected print stability issues; Floating object part; Loose extrusions; Low bed adhesion; Repaired; WARNING,,4784200.0,426.0,0.0,1h 40m 34s,100.56666666666666,8.08,2709.64,P1_no_supports
904,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/904__s1_absolute_volume__mm3_5/segmentation_repaired.stl,3374984,7.77,0,True,True,8,Consider enabling brim; Consider enabling supports; Detected print stability issues; Floating object part; Loose extrusions; Low bed adhesion; Repaired; WARNING,,5471136.0,376.0,0.0,1h 49m 20s,109.33333333333331,9.68,3245.15,P1_no_supports
905,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/905__s1_absolute_volume__mm3_5/segmentation_repaired.stl,3130884,8.05,0,True,True,8,Consider enabling brim; Consider enabling supports; Detected print stability issues; Floating object part; Loose extrusions; Low bed adhesion; Repaired; WARNING,,5257718.0,435.0,0.0,1h 51m 43s,111.71666666666668,8.65,2898.64,P1_no_supports
906,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/906__s1_absolute_volume__mm3_5/segmentation_repaired.stl,2526584,6.56,0,True,True,8,Consider enabling brim; Consider enabling supports; Detected print stability issues; Floating object part; Loose extrusions; Low bed adhesion; Repaired; WARNING,,4139966.0,420.0,0.0,1h 27m 49s,87.81666666666666,7.36,2466.45,P1_no_supports
907,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/907__s1_absolute_volume__mm3_5/segmentation_repaired.stl,2691984,7.26,0,True,True,8,Consider enabling brim; Consider enabling supports; Detected print stability issues; Floating object part; Loose extrusions; Low bed adhesion; Repaired; WARNING,,4457002.0,393.0,0.0,1h 31m 22s,91.36666666666666,7.74,2594.37,P1_no_supports
908,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/908__s1_absolute_volume__mm3_5/segmentation_repaired.stl,3161784,7.69,0,True,True,8,Consider enabling brim; Consider enabling supports; Detected print stability issues; Floating object part; Loose extrusions; Low bed adhesion; Repaired; WARNING,,5339485.0,449.0,0.0,1h 53m 43s,113.71666666666668,8.81,2952.55,P1_no_supports
909,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/909__s1_absolute_volume__mm3_5/segmentation_repaired.stl,2583384,6.91,0,True,True,8,Consider enabling brim; Consider enabling supports; Detected print stability issues; Floating object part; Loose extrusions; Low bed adhesion; Repaired; WARNING,,4225429.0,453.0,0.0,1h 28m 24s,88.4,6.78,2272.78,P1_no_supports
910,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/910__s1_absolute_volume__mm3_5/segmentation_repaired.stl,3883584,9.7,0,True,True,8,Consider enabling brim; Consider enabling supports; Detected print stability issues; Floating object part; Loose extrusions; Low bed adhesion; Repaired; WARNING,,6421903.0,447.0,0.0,2h 2m 34s,122.56666666666666,10.42,3492.32,P1_no_supports
911,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/911__s1_absolute_volume__mm3_5/segmentation_repaired.stl,2795584,6.8,0,True,True,8,Consider enabling brim; Consider enabling supports; Detected print stability issues; Floating object part; Loose extrusions; Low bed adhesion; Repaired; WARNING,,4682585.0,426.0,0.0,1h 36m 10s,96.16666666666669,7.75,2597.66,P1_no_supports
912,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/912__s1_absolute_volume__mm3_5/segmentation_repaired.stl,3150784,7.61,0,True,True,8,Consider enabling brim; Consider enabling supports; Detected print stability issues; Floating object part; Loose extrusions; Low bed adhesion; Repaired; WARNING,,5095242.0,480.0,0.0,1h 51m 29s,111.48333333333332,8.73,2926.44,P1_no_supports
913,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/913__s1_absolute_volume__mm3_5/segmentation_repaired.stl,3492684,8.42,1,False,False,8,Consider enabling brim; Consider enabling supports; Detected print stability issues; Floating object part; Loose extrusions; Low bed adhesion; Repaired; WARNING,There is an object with no extrusions in the first layer. | Object name: segmentation_repaired.stl,,,,,,,,P1_no_supports
914,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/914__s1_absolute_volume__mm3_5/segmentation_repaired.stl,2216884,5.49,1,False,False,8,Consider enabling brim; Consider enabling supports; Detected print stability issues; Floating object part; Loose extrusions; Low bed adhesion; Repaired; WARNING,There is an object with no extrusions in the first layer. | Object name: segmentation_repaired.stl,,,,,,,,P1_no_supports
915,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/915__s1_absolute_volume__mm3_5/segmentation_repaired.stl,4110084,10.83,0,True,True,8,Consider enabling brim; Consider enabling supports; Detected print stability issues; Floating object part; Loose extrusions; Low bed adhesion; Repaired; WARNING,,7069816.0,489.0,0.0,2h 22m 55s,142.91666666666666,12.06,4042.97,P1_no_supports
916,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/916__s1_absolute_volume__mm3_5/segmentation_repaired.stl,3143984,7.86,0,True,True,8,Consider enabling brim; Consider enabling supports; Detected print stability issues; Floating object part; Loose extrusions; Low bed adhesion; Repaired; WARNING,,5296419.0,480.0,0.0,1h 52m 24s,112.4,8.98,3011.97,P1_no_supports
917,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/917__s1_absolute_volume__mm3_5/segmentation_repaired.stl,3783384,8.5,1,False,False,8,Consider enabling brim; Consider enabling supports; Detected print stability issues; Floating object part; Loose extrusions; Low bed adhesion; Repaired; WARNING,There is an object with no extrusions in the first layer. | Object name: segmentation_repaired.stl,,,,,,,,P1_no_supports
918,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/918__s1_absolute_volume__mm3_5/segmentation_repaired.stl,2597484,7.28,0,True,True,8,Consider enabling brim; Consider enabling supports; Detected print stability issues; Floating object part; Loose extrusions; Low bed adhesion; Repaired; WARNING,,4586010.0,429.0,0.0,1h 34m 47s,94.78333333333332,7.64,2561.47,P1_no_supports
919,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/919__s1_absolute_volume__mm3_5/segmentation_repaired.stl,2996684,6.86,1,False,False,8,Consider enabling brim; Consider enabling supports; Detected print stability issues; Floating object part; Loose extrusions; Low bed adhesion; Repaired; WARNING,There is an object with no extrusions in the first layer. | Object name: segmentation_repaired.stl,,,,,,,,P1_no_supports
920,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/920__s1_absolute_volume__mm3_5/segmentation_repaired.stl,3186484,8.36,0,True,True,8,Consider enabling brim; Consider enabling supports; Detected print stability issues; Floating object part; Loose extrusions; Low bed adhesion; Repaired; WARNING,,5260995.0,447.0,0.0,1h 47m 55s,107.91666666666669,8.48,2843.51,P1_no_supports
921,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/921__s1_absolute_volume__mm3_5/segmentation_repaired.stl,3198684,8.1,0,True,True,8,Consider enabling brim; Consider enabling supports; Detected print stability issues; Floating object part; Loose extrusions; Low bed adhesion; Repaired; WARNING,,5292292.0,435.0,0.0,1h 53m 17s,113.28333333333332,9.04,3030.03,P1_no_supports
922,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/922__s1_absolute_volume__mm3_5/segmentation_repaired.stl,1638884,4.78,0,True,True,8,Consider enabling brim; Consider enabling supports; Detected print stability issues; Floating object part; Loose extrusions; Low bed adhesion; Repaired; WARNING,,2682970.0,315.0,0.0,56m 13s,56.21666666666667,4.46,1493.91,P1_no_supports
923,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/923__s1_absolute_volume__mm3_5/segmentation_repaired.stl,3619284,8.44,0,True,True,8,Consider enabling brim; Consider enabling supports; Detected print stability issues; Floating object part; Loose extrusions; Low bed adhesion; Repaired; WARNING,,5984047.0,498.0,0.0,2h 10m 9s,130.15,11.09,3717.35,P1_no_supports
924,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/924__s1_absolute_volume__mm3_5/segmentation_repaired.stl,3751484,9.52,0,True,True,8,Consider enabling brim; Consider enabling supports; Detected print stability issues; Floating object part; Loose extrusions; Low bed adhesion; Repaired; WARNING,,6391537.0,618.0,0.0,2h 13m 54s,133.9,10.15,3404.37,P1_no_supports
925,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/925__s1_absolute_volume__mm3_5/segmentation_repaired.stl,3247684,8.79,0,True,True,8,Consider enabling brim; Consider enabling supports; Detected print stability issues; Floating object part; Loose extrusions; Low bed adhesion; Repaired; WARNING,,5645874.0,474.0,0.0,1h 52m 13s,112.21666666666668,9.29,3116.42,P1_no_supports
926,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/926__s1_absolute_volume__mm3_5/segmentation_repaired.stl,2309084,6.15,0,True,True,8,Consider enabling brim; Consider enabling supports; Detected print stability issues; Floating object part; Loose extrusions; Low bed adhesion; Repaired; WARNING,,3915889.0,483.0,0.0,1h 26m 26s,86.43333333333334,6.48,2172.11,P1_no_supports
927,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/927__s1_absolute_volume__mm3_5/segmentation_repaired.stl,2997984,7.42,0,True,True,8,Consider enabling brim; Consider enabling supports; Detected print stability issues; Floating object part; Loose extrusions; Low bed adhesion; Repaired; WARNING,,4913495.0,450.0,0.0,1h 41m 20s,101.33333333333331,7.73,2592.33,P1_no_supports
928,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/928__s1_absolute_volume__mm3_5/segmentation_repaired.stl,2914284,7.03,1,False,False,8,Consider enabling brim; Consider enabling supports; Detected print stability issues; Floating object part; Loose extrusions; Low bed adhesion; Repaired; WARNING,There is an object with no extrusions in the first layer. | Object name: segmentation_repaired.stl,,,,,,,,P1_no_supports
929,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/929__s1_absolute_volume__mm3_5/segmentation_repaired.stl,2673284,6.51,0,True,True,8,Consider enabling brim; Consider enabling supports; Detected print stability issues; Floating object part; Loose extrusions; Low bed adhesion; Repaired; WARNING,,4483510.0,426.0,0.0,1h 30m 6s,90.1,8.01,2686.62,P1_no_supports
930,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/930__s1_absolute_volume__mm3_5/segmentation_repaired.stl,3070484,7.59,0,True,True,8,Consider enabling brim; Consider enabling supports; Detected print stability issues; Floating object part; Loose extrusions; Low bed adhesion; Repaired; WARNING,,4999293.0,393.0,0.0,1h 44m 36s,104.6,9.08,3042.75,P1_no_supports
931,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/931__s1_absolute_volume__mm3_5/segmentation_repaired.stl,1887484,5.04,0,True,True,8,Consider enabling brim; Consider enabling supports; Detected print stability issues; Floating object part; Loose extrusions; Low bed adhesion; Repaired; WARNING,,2892971.0,440.0,0.0,1h 1m 20s,61.333333333333336,4.52,1516.25,P1_no_supports
932,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/932__s1_absolute_volume__mm3_5/segmentation_repaired.stl,2844284,7.69,0,True,True,8,Consider enabling brim; Consider enabling supports; Detected print stability issues; Floating object part; Loose extrusions; Low bed adhesion; Repaired; WARNING,,4852490.0,420.0,0.0,1h 42m 1s,102.01666666666668,8.28,2776.23,P1_no_supports
933,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/933__s1_absolute_volume__mm3_5/segmentation_repaired.stl,3208784,7.47,0,True,True,8,Consider enabling brim; Consider enabling supports; Detected print stability issues; Floating object part; Loose extrusions; Low bed adhesion; Repaired; WARNING,,5366782.0,513.0,0.0,1h 50m 5s,110.08333333333331,8.39,2814.12,P1_no_supports
934,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/934__s1_absolute_volume__mm3_5/segmentation_repaired.stl,3187384,8.1,0,True,True,8,Consider enabling brim; Consider enabling supports; Detected print stability issues; Floating object part; Loose extrusions; Low bed adhesion; Repaired; WARNING,,5367814.0,516.0,0.0,2h 0m 19s,120.31666666666666,9.3,3118.25,P1_no_supports
935,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/935__s1_absolute_volume__mm3_5/segmentation_repaired.stl,3186684,7.12,0,True,True,8,Consider enabling brim; Consider enabling supports; Detected print stability issues; Floating object part; Loose extrusions; Low bed adhesion; Repaired; WARNING,,5255995.0,458.0,0.0,1h 51m 59s,111.98333333333332,9.2,3083.93,P1_no_supports
936,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/936__s1_absolute_volume__mm3_5/segmentation_repaired.stl,2572184,6.67,0,True,True,8,Consider enabling brim; Consider enabling supports; Detected print stability issues; Floating object part; Loose extrusions; Low bed adhesion; Repaired; WARNING,,4176440.0,387.0,0.0,1h 28m 19s,88.31666666666666,7.88,2641.81,P1_no_supports
937,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/937__s1_absolute_volume__mm3_5/segmentation_repaired.stl,2741884,6.87,0,True,True,8,Consider enabling brim; Consider enabling supports; Detected print stability issues; Floating object part; Loose extrusions; Low bed adhesion; Repaired; WARNING,,4645828.0,417.0,0.0,1h 36m 22s,96.36666666666666,7.44,2494.6,P1_no_supports
938,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/938__s1_absolute_volume__mm3_5/segmentation_repaired.stl,3710284,8.84,0,True,True,8,Consider enabling brim; Consider enabling supports; Detected print stability issues; Floating object part; Loose extrusions; Low bed adhesion; Repaired; WARNING,,6228269.0,459.0,0.0,2h 11m 12s,131.2,11.4,3823.69,P1_no_supports
939,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/939__s1_absolute_volume__mm3_5/segmentation_repaired.stl,3346684,7.63,0,True,True,8,Consider enabling brim; Consider enabling supports; Detected print stability issues; Floating object part; Loose extrusions; Low bed adhesion; Repaired; WARNING,,5514972.0,447.0,0.0,1h 54m 14s,114.23333333333332,9.07,3041.78,P1_no_supports
940,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/940__s1_absolute_volume__mm3_5/segmentation_repaired.stl,2645084,6.29,0,True,True,8,Consider enabling brim; Consider enabling supports; Detected print stability issues; Floating object part; Loose extrusions; Low bed adhesion; Repaired; WARNING,,4292331.0,416.0,0.0,1h 26m 56s,86.93333333333334,6.61,2216.14,P1_no_supports
941,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/941__s1_absolute_volume__mm3_5/segmentation_repaired.stl,2212884,5.47,0,True,True,8,Consider enabling brim; Consider enabling supports; Detected print stability issues; Floating object part; Loose extrusions; Low bed adhesion; Repaired; WARNING,,3690723.0,447.0,0.0,1h 16m 25s,76.41666666666667,5.89,1975.95,P1_no_supports
942,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/942__s1_absolute_volume__mm3_5/segmentation_repaired.stl,2337284,5.73,0,True,True,8,Consider enabling brim; Consider enabling supports; Detected print stability issues; Floating object part; Loose extrusions; Low bed adhesion; Repaired; WARNING,,3851311.0,396.0,0.0,1h 16m 16s,76.26666666666667,6.3,2112.12,P1_no_supports
943,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/943__s1_absolute_volume__mm3_5/segmentation_repaired.stl,2726084,6.48,1,False,False,8,Consider enabling brim; Consider enabling supports; Detected print stability issues; Floating object part; Loose extrusions; Low bed adhesion; Repaired; WARNING,There is an object with no extrusions in the first layer. | Object name: segmentation_repaired.stl,,,,,,,,P1_no_supports
944,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/944__s1_absolute_volume__mm3_5/segmentation_repaired.stl,4099084,9.86,0,True,True,8,Consider enabling brim; Consider enabling supports; Detected print stability issues; Floating object part; Loose extrusions; Low bed adhesion; Repaired; WARNING,,6858281.0,458.0,0.0,2h 15m 49s,135.81666666666666,11.14,3733.7,P1_no_supports
945,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/945__s1_absolute_volume__mm3_5/segmentation_repaired.stl,3279384,8.47,0,True,True,8,Consider enabling brim; Consider enabling supports; Detected print stability issues; Floating object part; Loose extrusions; Low bed adhesion; Repaired; WARNING,,5560385.0,426.0,0.0,1h 54m 42s,114.7,9.07,3040.29,P1_no_supports
946,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/946__s1_absolute_volume__mm3_5/segmentation_repaired.stl,2244284,5.73,0,True,True,8,Consider enabling brim; Consider enabling supports; Detected print stability issues; Floating object part; Loose extrusions; Low bed adhesion; Repaired; WARNING,,3780339.0,459.0,0.0,1h 17m 5s,77.08333333333333,6.22,2085.08,P1_no_supports
947,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/947__s1_absolute_volume__mm3_5/segmentation_repaired.stl,4214884,10.5,0,True,True,8,Consider enabling brim; Consider enabling supports; Detected print stability issues; Floating object part; Loose extrusions; Low bed adhesion; Repaired; WARNING,,7092602.0,477.0,0.0,2h 29m 22s,149.36666666666667,13.17,4415.19,P1_no_supports
948,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/948__s1_absolute_volume__mm3_5/segmentation_repaired.stl,4081284,8.92,0,True,True,8,Consider enabling brim; Consider enabling supports; Detected print stability issues; Floating object part; Loose extrusions; Low bed adhesion; Repaired; WARNING,,6639436.0,435.0,0.0,2h 17m 17s,137.28333333333333,12.17,4081.44,P1_no_supports
949,s1_absolute_volume__mm3_5,meshes/s1_absolute_volume__mm3_5/case_outputs/949__s1_absolute_volume__mm3_5/segmentation_repaired.stl,2654684,6.85,0,True,True,8,Consider enabling brim; Consider enabling supports; Detected print stability issues; Floating object part; Loose extrusions; Low bed adhesion; Repaired; WARNING,,4434297.0,471.0,0.0,1h 34m 24s,94.4,7.39,2476.9,P1_no_supports
